image filepath,label
../notMNIST/A/RGVzdHJ1Y3RvQmVhbSBCQi50dGY=.png,A
../notMNIST/A/Q3VydmF0dXJlLVJvdW5kZWRJdGFsaWMub3Rm.png,A
../notMNIST/C/Q29iYWx0IE5vcm1hbC50dGY=.png,C
../notMNIST/I/RHV0Y2g4MDlCVC1Sb21hbkMub3Rm.png,I
../notMNIST/B/QWRyZW5hbGluZSBaZXJvLnR0Zg==.png,B
../notMNIST/I/R2lvdmFubmlTdGQtQm9vay5vdGY=.png,I
../notMNIST/E/QXVyZWxpYUVGLUJvb2tJdGFsaWMub3Rm.png,E
../notMNIST/A/Q29tcHV0ZXJmb250LnR0Zg==.png,A
../notMNIST/A/Q3VzaGluZ0l0Y1RFRUhlYS50dGY=.png,A
../notMNIST/A/Rm9ybWljYS1SZWd1bGFyLm90Zg==.png,A
../notMNIST/E/SGVsdmV0aWNhTmV1ZUxULUJvbGRFeHRPYmwub3Rm.png,E
../notMNIST/B/Q29taWNCb29rLm90Zg==.png,B
../notMNIST/B/QnJ1aG5TY3JpcHQtU3RyYWlnaHRlbmVkLm90Zg==.png,B
../notMNIST/I/Q2hhbmV5IEV4dGVuZGVkIE5vcm1hbC50dGY=.png,I
../notMNIST/C/RHluYW1vUkl0YWxpY1Iub3Rm.png,C
../notMNIST/G/Q29ycG9yYXRlIEhRLnR0Zg==.png,G
../notMNIST/D/QW1lcmlnbyBCVCBCb2xkLnR0Zg==.png,D
../notMNIST/F/RnV0dXJhIE1lZGl1bSBDb25kZW5zZWQucGZi.png,F
../notMNIST/A/Qm9kb25pU2l4SVRDLUJvbGQub3Rm.png,A
../notMNIST/F/RXJpYyBMaXRlIEV4dGVuZGVkIEJvbGRJdGFsaWMudHRm.png,F
../notMNIST/C/RGVtb2NyYXRpY2FCb2xkT2xkc3R5bGUgQm9sZC50dGY=.png,C
../notMNIST/A/SGVsdmV0aWNhQ3lyLVVwcmlnaHQub3Rm.png,A
../notMNIST/I/QW5Ba3JvbmlzbS50dGY=.png,I
../notMNIST/D/R29uZG9saWVyZS50dGY=.png,D
../notMNIST/E/RnJhbmtUaW1lcy1JdGFsaWMudHRm.png,E
../notMNIST/D/QnVyYmFua0JpZ1dpZGUtTGlnaHQub3Rm.png,D
../notMNIST/H/RnVqaSBUaGluIEl0YWxpYy50dGY=.png,H
../notMNIST/H/QVRTbGltYmFjaC1NZWRpdW1JdGFsaWMub3Rm.png,H
../notMNIST/B/QW1lcmljYW5UeXBld3JpdGVyU3RkLUx0Q25kLm90Zg==.png,B
../notMNIST/C/R2VvbWV0cmljIDcwNiBCbGFjayBDb25kZW5zZWQgQlQudHRm.png,C
../notMNIST/B/RVBJU09ERSBJLnR0Zg==.png,B
../notMNIST/J/RWxnZXRoeSBVcHBlci50dGY=.png,J
../notMNIST/J/R2FyYW1vbmRFeHBCUS1SZWd1bGFyT3NGLm90Zg==.png,J
../notMNIST/B/RnJhbmtsaW4gR290aGljIENvbmRlbnNlZCBCVC50dGY=.png,B
../notMNIST/F/Qmxpc3MgQm9sZC50dGY=.png,F
../notMNIST/E/RmVuaWNlRUYtTGlnaHQub3Rm.png,E
../notMNIST/B/Q29sb255Lm90Zg==.png,B
../notMNIST/A/Q3Jvbm9zUHJvLUNhcHRJdC5vdGY=.png,A
../notMNIST/G/QW50aW1vbnlCbHVlLm90Zg==.png,G
../notMNIST/D/RGVzdHJ1Y3RvQmVhbSBCQi50dGY=.png,D
../notMNIST/B/Q2xlYXJmYWNlTFQtSGVhdnkub3Rm.png,B
../notMNIST/E/QnVybm91dEEudHRm.png,E
../notMNIST/H/QWxwaGFiZXRTb3VwQlQtVGlsdC5vdGY=.png,H
../notMNIST/J/RnJhbmtUaW1lcy1JdGFsaWMudHRm.png,J
../notMNIST/A/RGVsaW5xdWVudCBCbGFjay50dGY=.png,A
../notMNIST/E/QUxFWDIub3Rm.png,E
../notMNIST/E/R2FydG9uIFJlZ3VsYXIgRXgudHRm.png,E
../notMNIST/H/RHJhZ29uLUJvbGRJdGEub3Rm.png,H
../notMNIST/B/Q2FuY2VsbGFyZXNjYVNjcmlwdFBsYWluLm90Zg==.png,B
../notMNIST/J/Q2FudXRoLnR0Zg==.png,J
../notMNIST/A/SVRDIE5vdmFyZXNlIEJvbGQgSXRhbGljLnBmYg==.png,A
../notMNIST/F/SGVsdmV0aWNhTmV1ZUxUU3RkLUJkSXQub3Rm.png,F
../notMNIST/C/SGFtbWVyZWQudHRm.png,C
../notMNIST/F/RGVzbW9uZC1Cb2xkLnR0Zg==.png,F
../notMNIST/G/RHluYW1vUkl0YWxpY1Iub3Rm.png,G
../notMNIST/A/RGF2aWRhIEJvbGQgQlQudHRm.png,A
../notMNIST/H/R2lzaGEudHRm.png,H
../notMNIST/C/Rm91bHRvbi50dGY=.png,C
../notMNIST/J/QmV0YVNlbWktQm9sZC5vdGY=.png,J
../notMNIST/J/SGVsdmV0aWNhTmV1ZS1UaGluLm90Zg==.png,J
../notMNIST/F/RXhwcmVzc2FFRi1EZW1pQm9sZC5vdGY=.png,F
../notMNIST/D/QUJTOS50dGY=.png,D
../notMNIST/I/Q29sb3NzYWxpcy1CbGFjay5vdGY=.png,I
../notMNIST/B/SHViYnViIFNTaSBCb2xkLnR0Zg==.png,B
../notMNIST/A/RGphbmdvLU9ybmF0ZS5vdGY=.png,A
../notMNIST/H/RGlkb3QtSFRGLU0yNC1NZWRpdW0tSXRhbC5vdGY=.png,H
../notMNIST/I/Q29vcGVyIEl0YWxpYy50dGY=.png,I
../notMNIST/E/QW5Ba3JvbmlzbS50dGY=.png,E
../notMNIST/C/Qm9kb25pLUl0YWxpYy5vdGY=.png,C
../notMNIST/I/RG9sbWVuU3RkLm90Zg==.png,I
../notMNIST/C/Q2xhc3NpY2EtSXRhbGljLnR0Zg==.png,C
../notMNIST/C/R2VvIDU3OSBDb25kZW5zZWQgSXRhbGljLnR0Zg==.png,C
../notMNIST/E/Q2xhaXJ2YXV4TFRTdGQub3Rm.png,E
../notMNIST/I/Q0NTcG9va3l0b290aC1SZWd1bGFyLnR0Zg==.png,I
../notMNIST/G/QXBwbGUgR2FyYW1vbmQgQlQgQm9sZC50dGY=.png,G
../notMNIST/E/RHVjRGVCZXJyeUxUU3RkLm90Zg==.png,E
../notMNIST/F/QXVndXN0YVNjaG51cmtsU3RkLVJlZy5vdGY=.png,F
../notMNIST/G/Q291cmllciAxMCBQaXRjaCBJdGFsaWMucGZi.png,G
../notMNIST/A/RXZvQlEtTWVkaXVtSXRhbGljLm90Zg==.png,A
../notMNIST/G/Qm9ndXNmbG93LnR0Zg==.png,G
../notMNIST/B/Q29ycG9yYXRlIFMgUmVndWxhci50dGY=.png,B
../notMNIST/A/Q2xlYXJmYWNlTVRTdGQtQm9sZC5vdGY=.png,A
../notMNIST/D/RGV2ZW5kcmEgRXgudHRm.png,D
../notMNIST/A/Q2hyb21vc29tZVJldmVyc2VkLUhlYXZ5Lm90Zg==.png,A
../notMNIST/C/QW5hdG9sZSBEaXNwbGF5IFNTaS50dGY=.png,C
../notMNIST/H/QWt6aWRlbnpHcm90RXh0QlEtUmVndWxhci5vdGY=.png,H
../notMNIST/I/R3JhbnRoYW1TaGFkb3cudHRm.png,I
../notMNIST/A/R290aGljODIxIENuIEJULnR0Zg==.png,A
../notMNIST/C/QW1hc2lzIE1UIEJvbGQudHRm.png,C
../notMNIST/G/QmVydGhvbGQgQWt6aWRlbnogR3JvdGVzayBCRSBFeHRlbmRlZC5wZmI=.png,G
../notMNIST/A/RWxhbkJRLUJsYWNrLm90Zg==.png,A
../notMNIST/H/Qml4bGVlQ25kLUhlYXZ5LnR0Zg==.png,H
../notMNIST/G/Q2hpc2VsIFdpZGUgQm9sZCBJdGFsaWMudHRm.png,G
../notMNIST/A/Q2Fpcm9FeHRlbmRlZEl0YWxpYyBJdGFsaWMudHRm.png,A
../notMNIST/D/RmxvcmlhdGVkIEdpbGwudHRm.png,D
../notMNIST/D/Q29ycGlkLUxpZ2h0SXRhbGljLm90Zg==.png,D
../notMNIST/E/QXV0bzEtSXRhbGljTEYudHRm.png,E
../notMNIST/G/SGFuZGljYXAub3Rm.png,G
../notMNIST/J/SG9uZGEgUmVndWxhci50dGY=.png,J
../notMNIST/F/RHluYW1lIEJsYWNrIFNTaSBCb2xkLnR0Zg==.png,F
../notMNIST/E/RGlkb3QtSFRGLUwyNC1MaWdodC1JdGFsLm90Zg==.png,E
../notMNIST/B/QUplbnNvblByby1Cb2xkLm90Zg==.png,B
../notMNIST/G/QXZhbnRHYXJkZUlUQ1RUIERlbWlPYmxpcXVlLnR0Zg==.png,G
../notMNIST/H/QlJFQUtCRUFULm90Zg==.png,H
../notMNIST/I/RFRMRG9jdW1lbnRhVC1JdGFsaWMub3Rm.png,I
../notMNIST/A/R2FyYW1vbmRQcmVtclByby1JdENhcHQub3Rm.png,A
../notMNIST/J/RmFybmhhbURpc3BsYXktQm9sZE9TRi5vdGY=.png,J
../notMNIST/I/RmxhdCBCcnVzaCBCb2xkSXRhbGljLnR0Zg==.png,I
../notMNIST/H/QnVybm91dEEudHRm.png,H
../notMNIST/A/RmF1eENSQS1JdGFsaWMub3Rm.png,A
../notMNIST/G/RmFnb05vTGYtQ2Fwcy5vdGY=.png,G
../notMNIST/H/QmxhY2tsZXR0ZXIgSFBMSFMudHRm.png,H
../notMNIST/G/QWFiY2VkWEJvbGQudHRm.png,G
../notMNIST/D/R3JlY28gVGVuIE9sZFN0eWxlIFNTaSBOb3JtYWwudHRm.png,D
../notMNIST/F/QmFkLnR0Zg==.png,F
../notMNIST/D/Q2hlbHRlbmhtIEJUIEJvbGQudHRm.png,D
../notMNIST/C/QXZhbnRHYXJkRUYtRGVtaS5vdGY=.png,C
../notMNIST/C/QXJpYWwgQ0UgQm9sZC50dGY=.png,C
../notMNIST/I/Qm9kb25pT2xkRmFjZUJFLVJlZ3VsYXIub3Rm.png,I
../notMNIST/H/Q2hlbHRlbmhhbUJULUl0YWxpYy5vdGY=.png,H
../notMNIST/C/Q2h1YmJ5T3V0bGluZS50dGY=.png,C
../notMNIST/C/Qm9yZGVsbG8tU2hhZGVkLm90Zg==.png,C
../notMNIST/I/Q2hlbHRlbmhtIEJUIEl0YWxpYy50dGY=.png,I
../notMNIST/E/RnVubnkgUGFnZXMgU2hhZG93LnR0Zg==.png,E
../notMNIST/F/SHVtYW5zdDUzMSBCVCBCb2xkLnR0Zg==.png,F
../notMNIST/F/Q29uY29yZGVFeHBlcnRCUS1NZWRpdW0ub3Rm.png,F
../notMNIST/G/RWR3YXJkRWR3aW4gQm9sZC50dGY=.png,G
../notMNIST/A/Qm9kb25pQy1Cb2xkSXRhbGljLm90Zg==.png,A
../notMNIST/B/SGVsbGVuaWMgTm9ybWFsLnR0Zg==.png,B
../notMNIST/E/R2lsZ29uZ28gVGlraS50dGY=.png,E
../notMNIST/D/Q29yZGlhVVBDLnR0Zg==.png,D
../notMNIST/C/Q29lcmNpb25OYWtlZC50dGY=.png,C
../notMNIST/B/Q2VubmVyaWsgUGxhaW4udHRm.png,B
../notMNIST/H/MTJTYXJ1WWVsbG93Rm9nLnR0Zg==.png,H
../notMNIST/H/RmluZXByaW50U3RkLUxpZ2h0Lm90Zg==.png,H
../notMNIST/I/R2FycmljayBUaGluIEJvbGQudHRm.png,I
../notMNIST/E/SVRDIEdvdWR5IFNhbnMgTWVkaXVtLnBmYg==.png,E
../notMNIST/I/QmFuY29JVENTdGQtTGlnaHQub3Rm.png,I
../notMNIST/G/Rm9sa3NCbGFjay50dGY=.png,G
../notMNIST/B/RnVqaSBOb3JtYWwudHRm.png,B
../notMNIST/G/Q2Fpcm9FeHRlbmRlZEl0YWxpYyBJdGFsaWMudHRm.png,G
../notMNIST/H/Q1FOLU1vbGVjdWxhci1EeW5hbW8tUmVndWxhci5vdGY=.png,H
../notMNIST/G/QmVybmhhcmRNb2Rlcm5CUS1JdGFsaWMub3Rm.png,G
../notMNIST/I/MDRiXzA4LnR0Zg==.png,I
../notMNIST/H/RHJhdWdodHNtYW4udHRm.png,H
../notMNIST/F/R2xvdWNlc3Rlck1UU3RkLUJvbGRDb25kLm90Zg==.png,F
../notMNIST/F/RXBpa3VyQlEtTGlnaHRJdGFsaWMub3Rm.png,F
../notMNIST/C/RHluYW1vUmVIRS5vdGY=.png,C
../notMNIST/G/RGlldCBEci4gQ3JlZXAudHRm.png,G
../notMNIST/G/R2xhc3MgSG91c2VzLnR0Zg==.png,G
../notMNIST/F/SSBqdXN0IGNhbGwudHRm.png,F
../notMNIST/A/Q3JpY2tldC50dGY=.png,A
../notMNIST/F/Q2dGaWVkbGVyR290aGljLUJvbGQudHRm.png,F
../notMNIST/C/SHVtYW5pc3Q3NzdCVC1Sb21hbkIub3Rm.png,C
../notMNIST/H/QmVuZ3VpYXRJdGNURUUgQm9sZCBJdGFsaWMudHRm.png,H
../notMNIST/E/R291ZHlDYXRhbG9ndWVCVC1SZWd1bGFyLm90Zg==.png,E
../notMNIST/E/QWxtb250ZS50dGY=.png,E
../notMNIST/B/SHVtYW5hIEV4LnR0Zg==.png,B
../notMNIST/A/SGVsdmV0aWNhTmV1ZS1VbHRyYUxpZ0V4dC5vdGY=.png,A
../notMNIST/A/Qnl0ZSBQb2xpY2UudHRm.png,A
../notMNIST/D/R2Fwc3Rvd24gU21hbGwgQUggQm9sZC50dGY=.png,D
../notMNIST/E/Q2FsYW1pdHkgVGVlbiBCVE4gQm9sZC50dGY=.png,E
../notMNIST/C/RFRMUm9tdWx1c1NUTWVkaXVtLm90Zg==.png,C
../notMNIST/D/RnJhbmtSdWVobCgxKS50dGY=.png,D
../notMNIST/E/Q2hlbHRlbmhhbUJULUl0YWxpYy5vdGY=.png,E
../notMNIST/F/Q29uc3RydWN0YS1UaGluLm90Zg==.png,F
../notMNIST/F/STJ0cmlndW5NYXhpbXVtIEUudHRm.png,F
../notMNIST/B/RGVtb2NyYXRpY2FCb2xkT2xkc3R5bGUgQm9sZC50dGY=.png,B
../notMNIST/I/QmxvY0Mub3Rm.png,I
../notMNIST/I/Q29tcGFjdGFFRi1Cb2xkSXRhbGljLm90Zg==.png,I
../notMNIST/A/SVRDIFRpZXBvbG8gQmxhY2sgSXRhbGljLnBmYg==.png,A
../notMNIST/J/RXBpcGhvbi5vdGY=.png,J
../notMNIST/A/Q2xhcml0eSBHb3RoaWMgU0YudHRm.png,A
../notMNIST/J/Q29ycG9yYXRlIFMgRXhwZXJ0IEV4dHJhIEJvbGQgSXRhbGljIE9zRi50dGY=.png,J
../notMNIST/D/QmVya2VsZXlPbGRzdHlsZUJvbGQub3Rm.png,D
../notMNIST/B/QVRTbGltYmFjaC1NZWRpdW1JdGFsaWMub3Rm.png,B
../notMNIST/G/SVRDIFRpZXBvbG8gQm9vay5wZmI=.png,G
../notMNIST/D/Q2xhcmVuZG9uIEJsYWNrLnBmYg==.png,D
../notMNIST/A/R2lsbFNhbnNNVFN0ZC1Cb2xkLm90Zg==.png,A
../notMNIST/C/RGF4LUJsYWNrLm90Zg==.png,C
../notMNIST/H/RmFnb05vVGYtTWVkaXVtQ2Fwcy5vdGY=.png,H
../notMNIST/E/RnV0dXJhQ29uZE1lZGl1bS5vdGY=.png,E
../notMNIST/I/Rm9udFNvdXBDYXRhbGFuLVJlZ3VsYXIub3Rm.png,I
../notMNIST/E/QXJ0aXN0YS50dGY=.png,E
../notMNIST/G/Q3J5c3RhbHNIYW5kIFJlZ3VsYXIudHRm.png,G
../notMNIST/J/RWtsZWt0aWMtTm9ybWFsLUxpZ2h0LnR0Zg==.png,J
../notMNIST/G/QnJ1c2g0NTUgQlQudHRm.png,G
../notMNIST/H/RmF1eC1SZWd1bGFyLm90Zg==.png,H
../notMNIST/D/Q2xlcmljIEJsYWNrIFNTaSBCbGFjayBJdGFsaWMudHRm.png,D
../notMNIST/I/SGVsbG8gQnJhZHkncyBEYWQhLnR0Zg==.png,I
../notMNIST/A/QWxtb250ZS50dGY=.png,A
../notMNIST/J/RHluYW1vUmVIRS5vdGY=.png,J
../notMNIST/A/Q29ycG9TTGlnIEJvbGQudHRm.png,A
../notMNIST/D/Q2F4dG9uIEJvbGQgSXRhbGljLnBmYg==.png,D
../notMNIST/D/SG9iYml0IFNGLnR0Zg==.png,D
../notMNIST/B/QmF1ZXJCb2RvbmlCVC1UaXRsaW5nLm90Zg==.png,B
../notMNIST/C/R29uZG9saWVyZS50dGY=.png,C
../notMNIST/G/QWt6aWRlbnpHcm90ZXNrRXhwZXJ0QlEtTGlnaHRPc0Yub3Rm.png,G
../notMNIST/J/Q2hhbGV0Qm9vayBCb2xkIEl0YWxpYy50dGY=.png,J
../notMNIST/D/Rm9udFNvdXBDYXRhbGFuLVJlZ3VsYXIub3Rm.png,D
../notMNIST/B/Q2FudXRoLnR0Zg==.png,B
../notMNIST/A/R2lsbFNhbnNNVFByby1Cb2xkLm90Zg==.png,A
../notMNIST/B/Q29sdW1iaWEtQm9sZC5vdGY=.png,B
../notMNIST/D/QmFzc2V0dCBUaGluIEJvbGRJdGFsaWMudHRm.png,D
../notMNIST/G/Q2FzbG9uVHdvVHdlbnR5Rm91ci1NZWRpdW0ub3Rm.png,G
../notMNIST/D/RXJhc2VyRHVzdCBSZWd1bGFyLnR0Zg==.png,D
../notMNIST/B/Q2hpbGFkYUlDRy1Vbm8ub3Rm.png,B
../notMNIST/D/QXVyYS1PdXRsaW5lT2JsaXF1ZS5vdGY=.png,D
../notMNIST/B/Q29wYSBTaGFycCBCVE4gU2hhZG93LnR0Zg==.png,B
../notMNIST/G/R2FycmljayBUaGluIEJvbGQudHRm.png,G
../notMNIST/G/QWN0aXZhIFRoKDEpLnR0Zg==.png,G
../notMNIST/H/SGl2ZS1Vbml0Lm90Zg==.png,H
../notMNIST/B/R2lzaGEudHRm.png,B
../notMNIST/A/RWRkaWVGaXNoZXIudHRm.png,A
../notMNIST/H/Q29ycG9yYXRlIEUga3Vyc2l2IGhhbGJmZXR0LnR0Zg==.png,H
../notMNIST/B/RXhvdGMzNTAgRG1CZCBCVCBEZW1pLUJvbGQudHRm.png,B
../notMNIST/J/QWN0aW9uIE1hbiBTaGFkZWQudHRm.png,J
../notMNIST/E/Qm9va21hbiBSZWd1bGFyLnR0Zg==.png,E
../notMNIST/G/RHVhbGl0eS50dGY=.png,G
../notMNIST/A/Qm9kb25pIE1UIEl0YWxpYy50dGY=.png,A
../notMNIST/B/RWlkZXRpY01vZGVybi5vdGY=.png,B
../notMNIST/E/RGFpbHkgTmV3cyBCb2xkIEl0YWxpYy50dGY=.png,E
../notMNIST/F/RmxvcmEudHRm.png,F
../notMNIST/A/R2FydG9uIFJlZ3VsYXIgRXgudHRm.png,A
../notMNIST/F/Qmx1ZUFyc2VuYWxPbmUudHRm.png,F
../notMNIST/A/Q2hlbHRlbmhtIFhCZENuIEJUIEJvbGQudHRm.png,A
../notMNIST/E/RW5nbGlzaCAxMTEgQWRhZ2lvIEJULnR0Zg==.png,E
../notMNIST/B/Q2F4dG9uIEJvbGQgSXRhbGljLnBmYg==.png,B
../notMNIST/E/R2x5cGhpY1Nlcmllc091dGxpbmUub3Rm.png,E
../notMNIST/G/RkZYIE1hcnF1ZWUudHRm.png,G
../notMNIST/A/QmVydGhvbGQgQWt6aWRlbnogR3JvdGVzayBCRSBFeHRlbmRlZC5wZmI=.png,A
../notMNIST/A/QmVuZ3VpYXRDb25kZW5zZWRCUS1NZWRpdW0ub3Rm.png,A
../notMNIST/J/R29uemFsZXNTYW5zLnR0Zg==.png,J
../notMNIST/G/R29sZGVuVHlwZVNDRUYtT3JpZ2luYWwub3Rm.png,G
../notMNIST/E/Q2hhcnRlckVGLVJlZ3VsYXJJdGFsaWNPc0Yub3Rm.png,E
../notMNIST/F/RFRMRmxlaXNjaG1hbm5ELUNhcHMub3Rm.png,F
../notMNIST/J/SGVsdmV0aWNhTmV1ZUxULVRoaW5FeHRPYmwub3Rm.png,J
../notMNIST/B/RWxlcGhhbnQgQm9sZC50dGY=.png,B
../notMNIST/J/RnJhbmtsaW5Hb3RoaWMtRGVtaUNuZC5vdGY=.png,J
../notMNIST/E/RHJhZ2dsZSBCUksudHRm.png,E
../notMNIST/D/QXZhbnRHYXJkZUlUQ2J5QlQtQm9va09ibGlxdWUub3Rm.png,D
../notMNIST/B/RGlkb3QtSFRGLUI5Ni1Cb2xkLUl0YWwub3Rm.png,B
../notMNIST/J/RnJhbmtmdXJ0R290aGljIEJvbGQudHRm.png,J
../notMNIST/D/QXJpc3RvY3JhdFN0ZC5vdGY=.png,D
../notMNIST/I/QXBvbGxvTVQtU2VtaUJvbGQub3Rm.png,I
../notMNIST/D/QWdlbmRhdHlwZS1SZWd1bGFyLm90Zg==.png,D
../notMNIST/I/RHJlYW1zcGVhayBJdGFsaWMudHRm.png,I
../notMNIST/C/Q3Jld0N1dENhcHMgSXRhbGljLnR0Zg==.png,C
../notMNIST/A/Q2FlY2lsaWFMVFN0ZC1MaWdodC5vdGY=.png,A
../notMNIST/A/R291ZHkgT2xkIFN0eWxlIEJvbGQgQlQudHRm.png,A
../notMNIST/G/SGFwcHkgRGF5cyBVcHJpZ2h0LnR0Zg==.png,G
../notMNIST/B/R2FyYW1vbmRQcmVtclByby5vdGY=.png,B
../notMNIST/A/QmFyY2xheSBPcGVuLnR0Zg==.png,A
../notMNIST/H/QW50aXF1ZU9saVNDVC1SZWd1Lm90Zg==.png,H
../notMNIST/B/R290aGljIDcyMCBJdGFsaWMgQlQudHRm.png,B
../notMNIST/I/QUNhc2xvbi1SZWd1bGFyU0Mub3Rm.png,I
../notMNIST/C/RWdpemlvLUJsZC5vdGY=.png,C
../notMNIST/F/Q0NXaWxkV29yZHMtQm9sZEl0YWxpYy50dGY=.png,F
../notMNIST/E/Q2dGaWVkbGVyR290aGljLUJvbGQudHRm.png,E
../notMNIST/D/R2VvIENvbmRlbnNlZCBCb2xkLnR0Zg==.png,D
../notMNIST/E/RGFuY2luU3RkLm90Zg==.png,E
../notMNIST/A/Qm9va21hbklUQ1N0ZC1MaWdodEl0YWxpYy5vdGY=.png,A
../notMNIST/J/R291ZHkgT2xkIFN0eWxlIEJvbGQgQlQudHRm.png,J
../notMNIST/E/Q29wcGVycGxhdGUgQ29uZGVuc2VkIFNTaSBDb25kZW5zZWQudHRm.png,E
../notMNIST/G/Q2FzbG9uMjI0SVRDYnlCVC1Cb2xkSXRhbGljLm90Zg==.png,G
../notMNIST/J/SSBqdXN0IGNhbGwudHRm.png,J
../notMNIST/D/Q29zbW9zQlEtTGlnaHRJdGFsaWMub3Rm.png,D
../notMNIST/E/RmFycmFoc0hhbmQgUmVndWxhci50dGY=.png,E
../notMNIST/H/QmFsbGFudGluZXMtRGVtaUJvbGQub3Rm.png,H
../notMNIST/H/QlZHUGljdEVpbnMub3Rm.png,H
../notMNIST/D/Qm9kb25pT2xkRmFjZUJRLUl0YWxpYy5vdGY=.png,D
../notMNIST/G/QW50aXF1ZU9saXZlLUl0YWxpYy5vdGY=.png,G
../notMNIST/F/Rm9saW8gRXh0cmEgQm9sZC5wZmI=.png,F
../notMNIST/F/R2FzY29nbmUtWGxpZ2h0Lm90Zg==.png,F
../notMNIST/I/QmV0YSBCbG9jay50dGY=.png,I
../notMNIST/E/Q2xlcmZhY2UtQm9sZEl0YS5vdGY=.png,E
../notMNIST/H/QXVndXN0YVNjaG51cmtsU3RkLVJlZy5vdGY=.png,H
../notMNIST/G/MTFTMDEgQmxhY2sgVHVlc2RheSBPZmZzZXQudHRm.png,G
../notMNIST/J/QW1lbGlhTEwub3Rm.png,J
../notMNIST/D/RkZGIEludGVyZmFjZTA2Yi50dGY=.png,D
../notMNIST/F/Qm90b25CUS1NZWRpdW1JdGFsaWMub3Rm.png,F
../notMNIST/A/Q29yaW50aGlhbi50dGY=.png,A
../notMNIST/B/SVRDQXZhbnRHYXJkZVN0ZC1YTHRDbk9ibC5vdGY=.png,B
../notMNIST/E/RXJhcyBJdGMgVCBFRSBMaWdodC5wZmI=.png,E
../notMNIST/B/Q2VyaWdvRUYtQm9sZEl0YWxpYy5vdGY=.png,B
../notMNIST/F/Q2l0eS1MaWdodC5vdGY=.png,F
../notMNIST/F/R3JhcGhpdGVTdGQtTGlnaHRXaWRlLm90Zg==.png,F
../notMNIST/A/QXV0bzEtSXRhbGljTEYudHRm.png,A
../notMNIST/D/Q2VudHVyeSBPbGRzdHlsZS5wZmI=.png,D
../notMNIST/G/RGVhclRlYWNoZXItTm9ybWFsLnR0Zg==.png,G
../notMNIST/B/Q2hlbHRlbmhhbS1Cb2xkQ29uZEl0YWxpYy5vdGY=.png,B
../notMNIST/G/R2x5cGhpY1Nlcmllc091dGxpbmUub3Rm.png,G
../notMNIST/B/RWxlY3RyaWMgSGVybWVzIEFPRS50dGY=.png,B
../notMNIST/A/Q2xhcmVuZG9uQlEtQmxhY2sub3Rm.png,A
../notMNIST/F/MlRvb24gU2hhZG93LnR0Zg==.png,F
../notMNIST/D/QXBvbGxvIFJlZ3VsYXIudHRm.png,D
../notMNIST/J/RGlzdHJpY3QtTWVkaXVtLnR0Zg==.png,J
../notMNIST/D/RnJlbmNoU2NyaXB0U3RkLm90Zg==.png,D
../notMNIST/G/RnV0dXJhLUNvbmRlbnNlZExpZ2h0LVRoaW4udHRm.png,G
../notMNIST/J/RHVjRGVCZXJyeS5vdGY=.png,J
../notMNIST/B/RWxlbWVudGEtQm9sZEl0YWxpYy5vdGY=.png,B
../notMNIST/B/QWRpbmVLaXJuYmVyZyBSZWd1bGFyKDEpLnR0Zg==.png,B
../notMNIST/I/RnV0dXJhVEVFLnR0Zg==.png,I
../notMNIST/B/Q2xlcmljIEJsYWNrIFNTaSBCbGFjayBJdGFsaWMudHRm.png,B
../notMNIST/C/RGFudGVNVFN0ZC1NZWRpdW1JdGFsaWMub3Rm.png,C
../notMNIST/E/QmVhY2ggVGhpbiBCb2xkLnR0Zg==.png,E
../notMNIST/E/RnJlbmNoMTExQlQtUmVndWxhci5vdGY=.png,E
../notMNIST/G/Qml0c3RyZWFtIEFtZXJpZ28gQm9sZCBJdGFsaWMucGZi.png,G
../notMNIST/A/RmlndXJueS50dGY=.png,A
../notMNIST/C/RXhjZWxzaW9yLm90Zg==.png,C
../notMNIST/H/Q2hhbmNlcnkgU2NyaXB0IE1lZGl1bSBTU2kgTWVkaXVtLnR0Zg==.png,H
../notMNIST/E/RkZGIEludGVyZmFjZTA3LnR0Zg==.png,E
../notMNIST/A/RmxlbWlzaCBOb3JtYWwgTGVmdHkudHRm.png,A
../notMNIST/J/RHJlYW1zcGVhayBCb2xkLnR0Zg==.png,J
../notMNIST/I/Q2hlbHRlbmhhbS1Cb2xkQ29uZEl0YWxpYy5vdGY=.png,I
../notMNIST/G/RXBpYyBOb3JtYWwudHRm.png,G
../notMNIST/H/Q2FuY2VsbGFyZXNjYVNjcmlwdFBsYWluLm90Zg==.png,H
../notMNIST/C/Q2hvcmVhIERpc3BsYXkgU1NpIEJsYWNrLnR0Zg==.png,C
../notMNIST/J/SG91c2VHb3RoaWNIRzIzVGV4dC1Cb2xkLm90Zg==.png,J
../notMNIST/I/RnJlZWZybTcxMCBCVC50dGY=.png,I
../notMNIST/A/SVRDIEJlbmd1aWF0IEJvbGQgSXRhbGljLnBmYg==.png,A
../notMNIST/A/QnJvdGhlcnNTdXBlclNsYW50Lm90Zg==.png,A
../notMNIST/F/QXV0bzEtQmxhY2tJdGFsaWNMRi50dGY=.png,F
../notMNIST/F/QXJjaGUgQmxhY2sgQ29uZGVuc2VkIFNTaSBCbGFjayBDb25kZW5zZWQudHRm.png,F
../notMNIST/F/QmVybGluIFNhbnMgRkIudHRm.png,F
../notMNIST/F/MDRiXzA4LnR0Zg==.png,F
